analytic_commander_id,commander_name,canonical_wikipedia_url,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,tier_key,tier_label,tier_sort,tier_reason,stability_score,stability_category,known_outcome_count,known_outcome_share,higher_level_share,page_type_profile_class,feature_quality_flags
acmd_01b18c174628,"Philip, Duke of Parma",https://en.wikipedia.org/wiki/Philip%2C_Duke_of_Parma,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_4af6b4fe01cc,Piali Pasha,https://en.wikipedia.org/wiki/Piali_Pasha,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_7935d15c146e,Pierre André de Suffren,https://en.wikipedia.org/wiki/Pierre_Andr%C3%A9_de_Suffren,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.111111,,battle_dominant,low_outcome_evidence
acmd_71ea1eea7381,Pierre Hugues Victoire Merle,https://en.wikipedia.org/wiki/Pierre_Hugues_Victoire_Merle,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_5f04b94b7bf5,"Pierre Terrail, seigneur de Bayard",https://en.wikipedia.org/wiki/Pierre_Terrail%2C_seigneur_de_Bayard,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,16.294416,highly_model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_e09df3a44ffd,Pippo Spano,https://en.wikipedia.org/wiki/Pippo_Spano,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,16.644592,highly_model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_bdf2bbc2a5fd,Piruz Khosrow,https://en.wikipedia.org/wiki/Piruz_Khosrow,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,16.452763,highly_model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_bdeccb3d1119,Placido,https://en.wikipedia.org/wiki/Placido_(Tonkawa_leader),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_bd51709cd90d,Plaek Phibunsongkhram,https://en.wikipedia.org/wiki/Plaek_Phibunsongkhram,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,war_campaign_heavy,low_outcome_evidence | sparse_participation
acmd_6062d55469de,Platon Lechitsky,https://en.wikipedia.org/wiki/Platon_Lechitsky,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,operation_heavy,low_outcome_evidence | sparse_participation
acmd_9ee845920e25,Polyxenidas,https://en.wikipedia.org/wiki/Polyxenidas,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_ea0f3a7c6fdb,"Pons, Count of Tripoli",https://en.wikipedia.org/wiki/Pons%2C_Count_of_Tripoli,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.2,,battle_dominant,low_outcome_evidence
acmd_77c9bb411cca,Prince Henry of Prussia,https://en.wikipedia.org/wiki/Prince_Henry_of_Prussia_(1726-1802),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_2dc7a51dbc72,Prince Kitashirakawa Yoshihisa,https://en.wikipedia.org/wiki/Prince_Kitashirakawa_Yoshihisa,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_260cee8e9c15,Publius Cornelius Scipio,https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_(consul_218_BC),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_dc590bd7e36c,Pulakeshin II,https://en.wikipedia.org/wiki/Pulakeshin_II,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_97de161ec76d,Pyotr Krasnov,https://en.wikipedia.org/wiki/Pyotr_Krasnov,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_156cf99ea5d1,Qalawun,https://en.wikipedia.org/wiki/Qalawun,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_aaa4d5e79592,Qarachaqay Khan,https://en.wikipedia.org/wiki/Qarachaqay_Khan,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_4e066a8ed2cb,Qasim al-Raymi,https://en.wikipedia.org/wiki/Qasim_al-Raymi,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.2,,battle_dominant,low_outcome_evidence
acmd_ddb8307fdbcb,Queen Teuta,https://en.wikipedia.org/wiki/Teuta,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_7f9a7ccc0e29,Quincy Adams Gillmore,https://en.wikipedia.org/wiki/Quincy_Adams_Gillmore,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.333333,,battle_dominant,low_outcome_evidence
acmd_ab54216fce12,Quintus Fabius Maximus Verrucosus,https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_Verrucosus,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_8a2f51e9124e,Quintus Fulvius Flaccus,https://en.wikipedia.org/wiki/Quintus_Fulvius_Flaccus_(consul_237_BC),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_160f3be37f1c,Rabih az-Zubayr,https://en.wikipedia.org/wiki/Rabih_az-Zubayr,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_9a8f4600cdd1,Rafael García Valiño,https://en.wikipedia.org/wiki/Rafael_Garc%C3%ADa_Vali%C3%B1o,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,27.916667,highly_model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_2bfae11441ec,Raghunath Rao,https://en.wikipedia.org/wiki/Raghunath_Rao,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_9f2a2e778326,Rajaraja Chola I,https://en.wikipedia.org/wiki/Rajaraja_I,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_820593bf19f6,Rajendra I,https://en.wikipedia.org/wiki/Rajendra_I,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_37c1843d65ff,Ran Min,https://en.wikipedia.org/wiki/Ran_Min,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_2e8aa1ce0e70,Ras,https://en.wikipedia.org/wiki/Ras_(title),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_d7db0fc2901c,Ras Mengesha Yohannes,https://en.wikipedia.org/wiki/Ras_Mengesha_Yohannes,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_53e5084ee12b,"Raymond III, Count of Tripoli",https://en.wikipedia.org/wiki/Raymond_III%2C_Count_of_Tripoli,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.4,,battle_dominant,low_outcome_evidence
acmd_60fa0690c65f,Raynald of Châtillon,https://en.wikipedia.org/wiki/Raynald_of_Ch%C3%A2tillon,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_e304af55eefc,"Redbad, King of the Frisians",https://en.wikipedia.org/wiki/Radbod_of_Frisia,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_a417054a1b0a,Rensuke Isogai,https://en.wikipedia.org/wiki/Rensuke_Isogai,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_64ec170223bd,Renya Mutaguchi,https://en.wikipedia.org/wiki/Renya_Mutaguchi,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_2da981ac2df6,Reuters,https://en.wikipedia.org/wiki/Reuters,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.25,,battle_dominant,low_outcome_evidence
acmd_f40a5578fa2a,Reza Shah Pahlavi,https://en.wikipedia.org/wiki/Reza_Shah,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.4,,war_campaign_heavy,high_low_confidence_share | low_outcome_evidence
acmd_faf4d14066e1,Richard Deane,https://en.wikipedia.org/wiki/Richard_Deane_(regicide),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_b46e1c9747fa,Richard Guyon,https://en.wikipedia.org/wiki/Richard_Guyon,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_6b8d359234f3,Richard I of England,https://en.wikipedia.org/wiki/Richard_I_of_England,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_4a5816c54dd7,Richard Leveson,https://en.wikipedia.org/wiki/Richard_Leveson_(admiral),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_3cef2180d1ea,Richard Ruoff,https://en.wikipedia.org/wiki/Richard_Ruoff,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_944db4bda0d7,Richard S. Ewell,https://en.wikipedia.org/wiki/Richard_S._Ewell,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_26c7c8385494,Richard Taylor,https://en.wikipedia.org/wiki/Richard_Taylor_(Confederate_general),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.125,,battle_dominant,low_outcome_evidence
acmd_03bf9b6d7c51,Ricimer,https://en.wikipedia.org/wiki/Ricimer,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_9326579d8b89,Robert Blake,https://en.wikipedia.org/wiki/Robert_Blake_(admiral),,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.25,,battle_dominant,low_outcome_evidence
acmd_4499dd419d00,Robert Craufurd,https://en.wikipedia.org/wiki/Robert_Craufurd,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_28139c13b717,Robert Hoke,https://en.wikipedia.org/wiki/Robert_Hoke,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_768b301ab853,"Robert II, Count of Artois",https://en.wikipedia.org/wiki/Robert_II%2C_Count_of_Artois,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.4,,battle_dominant,low_outcome_evidence
acmd_ae222df958e9,Robert Nivelle,https://en.wikipedia.org/wiki/Robert_Nivelle,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,17.475345,highly_model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_602f2858d8de,Robert S. Beightler,https://en.wikipedia.org/wiki/Robert_S._Beightler,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_a551373cefd5,Robert Sale,https://en.wikipedia.org/wiki/Robert_Sale,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,war_campaign_heavy,sparse_participation
acmd_b9b7cc8ccffb,Robert Venables,https://en.wikipedia.org/wiki/Robert_Venables,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_b7612f72e932,Roberto Sanseverino d'Aragona,https://en.wikipedia.org/wiki/Roberto_Sanseverino_d%27Aragona,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.5,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_4436fa385bd4,Rodrigo Díaz de Vivar El Cid,https://en.wikipedia.org/wiki/El_Cid,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.25,,battle_dominant,low_outcome_evidence
acmd_b5fee1d0d051,Roger of Lauria,https://en.wikipedia.org/wiki/Roger_of_Lauria,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.142857,,battle_dominant,low_outcome_evidence
acmd_2e4912ba6f79,Rohan Daluwatte,https://en.wikipedia.org/wiki/Rohan_Daluwatte,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_abcbd1192f42,Roscoe B. Woodruff,https://en.wikipedia.org/wiki/Roscoe_B._Woodruff,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_d784caf7f251,Ruperto Kangleon,https://en.wikipedia.org/wiki/Ruperto_Kangleon,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_1dc0e12fd62c,Russell W. Volckmann,https://en.wikipedia.org/wiki/Russell_W._Volckmann,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_bf67f2359801,Rüştü Pasha,https://en.wikipedia.org/wiki/R%C3%BC%C5%9Ft%C3%BC_Pasha,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_0d784aeb0e08,Saint Olaf,https://en.wikipedia.org/wiki/Saint_Olaf,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_ca3e2276bd17,Salah Rais,https://en.wikipedia.org/wiki/Salah_Rais,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.25,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_2a0397d1e62e,Sambhaji,https://en.wikipedia.org/wiki/Sambhaji,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,35.345912,model_sensitive,3,1.0,,battle_dominant,sparse_participation
acmd_aa68582b2294,Samuel Francis Du Pont,https://en.wikipedia.org/wiki/Samuel_Francis_Du_Pont,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_793ef8d91b36,Sancho Ramírez,https://en.wikipedia.org/wiki/Sancho_Ram%C3%ADrez,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,1,0.333333,,battle_dominant,low_outcome_evidence | sparse_participation
acmd_949272379c7a,Sarel Oosthuizen,https://en.wikipedia.org/wiki/Sarel_Oosthuizen,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,3,0.75,,battle_dominant,sparse_participation
acmd_f07a41966285,Sayf al-Dawla,https://en.wikipedia.org/wiki/Sayf_al-Dawla,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,4,1.0,,battle_dominant,sparse_participation
acmd_ea1f3f148169,Sayf al-Din Salar,https://en.wikipedia.org/wiki/Sayf_al-Din_Salar,,,unclassified,Unclassified,99,Outside the currently interpreted tier bands.,41.666667,model_sensitive,2,0.666667,,battle_dominant,low_outcome_evidence | sparse_participation
