display_name,canonical_wikipedia_url,battle_id,battle_name,page_type,side,page_result_raw,page_result_type,outcome_inference_method,outcome_inference_confidence
Wolfram von Richthofen,https://en.wikipedia.org/wiki/Wolfram_von_Richthofen,battle_1387508,Case Blue,operation_article,side_a,Axis strategic failure,unknown,unknown,low
Joseph Stalin,https://en.wikipedia.org/wiki/Joseph_Stalin,battle_1387508,Case Blue,operation_article,side_b,Axis strategic failure,unknown,unknown,low
Filipp Golikov,https://en.wikipedia.org/wiki/Filipp_Golikov,battle_1387508,Case Blue,operation_article,side_b,Axis strategic failure,unknown,unknown,low
Kirill Moskalenko,https://en.wikipedia.org/wiki/Kirill_Moskalenko,battle_1387508,Case Blue,operation_article,side_b,Axis strategic failure,unknown,unknown,low
Tomitarō Horii,https://en.wikipedia.org/wiki/Tomitar%C5%8D_Horii,battle_53874770,First Battle of Eora Creek–Templeton's Crossing,battle_article,side_b,Japanese advance,unknown,unknown,low
William Halsey Jr.,https://en.wikipedia.org/wiki/William_Halsey_Jr.,battle_22282934,Marshalls–Gilberts raids,battle_article,side_a,Minor damage to Japanese garrisons,unknown,unknown,low
Frank Jack Fletcher,https://en.wikipedia.org/wiki/Frank_Jack_Fletcher,battle_22282934,Marshalls–Gilberts raids,battle_article,side_a,Minor damage to Japanese garrisons,unknown,unknown,low
Shigeyoshi Inoue,https://en.wikipedia.org/wiki/Shigeyoshi_Inoue,battle_22282934,Marshalls–Gilberts raids,battle_article,side_b,Minor damage to Japanese garrisons,unknown,unknown,low
Karl Dönitz,https://en.wikipedia.org/wiki/Karl_D%C3%B6nitz,battle_36582553,Operation Neuland,operation_article,side_a,Axis victory,victory,unknown,low
Arthur Samuel Allen,https://en.wikipedia.org/wiki/Arthur_Allen_(general),battle_53909570,Second Battle of Eora Creek–Templeton's Crossing,battle_article,side_a,Australian advance,unknown,unknown,low
Tomitarō Horii,https://en.wikipedia.org/wiki/Tomitar%C5%8D_Horii,battle_53909570,Second Battle of Eora Creek–Templeton's Crossing,battle_article,side_b,Australian advance,unknown,unknown,low
Fedor von Bock,https://en.wikipedia.org/wiki/Fedor_von_Bock,battle_1018445,Second Battle of Kharkov,battle_article,side_a,Axis victory,victory,unknown,low
Paul Ludwig Ewald von Kleist,https://en.wikipedia.org/wiki/Paul_Ludwig_Ewald_von_Kleist,battle_1018445,Second Battle of Kharkov,battle_article,side_a,Axis victory,victory,unknown,low
Friedrich Paulus,https://en.wikipedia.org/wiki/Friedrich_Paulus,battle_1018445,Second Battle of Kharkov,battle_article,side_a,Axis victory,victory,unknown,low
Semyon Timoshenko,https://en.wikipedia.org/wiki/Semyon_Timoshenko,battle_1018445,Second Battle of Kharkov,battle_article,side_b,Axis victory,victory,unknown,low
Ivan Bagramyan,https://en.wikipedia.org/wiki/Ivan_Bagramyan,battle_1018445,Second Battle of Kharkov,battle_article,side_b,Axis victory,victory,unknown,low
Joseph Stalin,https://en.wikipedia.org/wiki/Joseph_Stalin,battle_16352626,Dnieper–Carpathian offensive,operation_article,side_a,Victory,victory,unknown,low
Pavel Kurochkin,https://en.wikipedia.org/wiki/Pavel_Kurochkin,battle_16352626,Dnieper–Carpathian offensive,operation_article,side_a,Victory,victory,unknown,low
Adolf Hitler,https://en.wikipedia.org/wiki/Adolf_Hitler,battle_16352626,Dnieper–Carpathian offensive,operation_article,side_b,Victory,victory,unknown,low
Ferdinand Schörner,https://en.wikipedia.org/wiki/Ferdinand_Sch%C3%B6rner,battle_16352626,Dnieper–Carpathian offensive,operation_article,side_b,Victory,victory,unknown,low
Hans-Valentin Hube,https://en.wikipedia.org/wiki/Hans-Valentin_Hube,battle_16352626,Dnieper–Carpathian offensive,operation_article,side_b,Victory,victory,unknown,low
Erhard Raus,https://en.wikipedia.org/wiki/Erhard_Raus,battle_16352626,Dnieper–Carpathian offensive,operation_article,side_b,Victory,victory,unknown,low
Otto Wöhler,https://en.wikipedia.org/wiki/Otto_W%C3%B6hler,battle_16352626,Dnieper–Carpathian offensive,operation_article,side_b,Victory,victory,unknown,low
Karl-Adolf Hollidt,https://en.wikipedia.org/wiki/Karl-Adolf_Hollidt,battle_16352626,Dnieper–Carpathian offensive,operation_article,side_b,Victory,victory,unknown,low
Petre Dumitrescu,https://en.wikipedia.org/wiki/Petre_Dumitrescu,battle_16352626,Dnieper–Carpathian offensive,operation_article,side_b,Victory,victory,unknown,low
Pietro Badoglio,https://en.wikipedia.org/wiki/Pietro_Badoglio,battle_9870769,Italian Civil War,war_conflict_article,side_a,Victory,victory,unknown,low
Giovanni Messe,https://en.wikipedia.org/wiki/Giovanni_Messe,battle_9870769,Italian Civil War,war_conflict_article,side_a,Victory,victory,unknown,low
Benito Mussolini,https://en.wikipedia.org/wiki/Benito_Mussolini,battle_9870769,Italian Civil War,war_conflict_article,side_b,Victory,victory,unknown,low
Rodolfo Graziani,https://en.wikipedia.org/wiki/Rodolfo_Graziani,battle_9870769,Italian Civil War,war_conflict_article,side_b,Victory,victory,unknown,low
Pietro Badoglio,https://en.wikipedia.org/wiki/Pietro_Badoglio,battle_19224918,Operation Achse,operation_article,side_a,Axis victory,victory,unknown,low
Vittorio Ambrosio,https://en.wikipedia.org/wiki/Vittorio_Ambrosio,battle_19224918,Operation Achse,operation_article,side_a,Axis victory,victory,unknown,low
Erwin Rommel,https://en.wikipedia.org/wiki/Erwin_Rommel,battle_19224918,Operation Achse,operation_article,side_b,Axis victory,victory,unknown,low
Gerd von Rundstedt,https://en.wikipedia.org/wiki/Gerd_von_Rundstedt,battle_19224918,Operation Achse,operation_article,side_b,Axis victory,victory,unknown,low
Maximilian von Weichs,https://en.wikipedia.org/wiki/Maximilian_von_Weichs,battle_19224918,Operation Achse,operation_article,side_b,Axis victory,victory,unknown,low
Alexander Löhr,https://en.wikipedia.org/wiki/Alexander_L%C3%B6hr,battle_19224918,Operation Achse,operation_article,side_b,Axis victory,victory,unknown,low
Mark W. Clark,https://en.wikipedia.org/wiki/Mark_W._Clark,battle_399415,Operation Avalanche,operation_article,side_a,Allied victory,victory,unknown,low
Heinrich von Vietinghoff,https://en.wikipedia.org/wiki/Heinrich_von_Vietinghoff,battle_399415,Operation Avalanche,operation_article,side_b,Allied victory,victory,unknown,low
Traugott Herr,https://en.wikipedia.org/wiki/Traugott_Herr,battle_399415,Operation Avalanche,operation_article,side_b,Allied victory,victory,unknown,low
Alexander Löhr,https://en.wikipedia.org/wiki/Alexander_L%C3%B6hr,battle_12567951,Operation Kugelblitz,operation_article,side_a,German failure,unknown,unknown,low
Lothar Rendulic,https://en.wikipedia.org/wiki/Lothar_Rendulic,battle_12567951,Operation Kugelblitz,operation_article,side_a,German failure,unknown,unknown,low
Alexander Löhr,https://en.wikipedia.org/wiki/Alexander_L%C3%B6hr,battle_929735,Operation Weiss,operation_article,side_a,"Partisan retreat with heavy losses, Chetnik defeat, Axis failure to achieve strategic goals",defeat,unknown,low
Draža Mihailović,https://en.wikipedia.org/wiki/Dra%C5%BEa_Mihailovi%C4%87,battle_929735,Operation Weiss,operation_article,side_a,"Partisan retreat with heavy losses, Chetnik defeat, Axis failure to achieve strategic goals",defeat,unknown,low
Josip Broz Tito,https://en.wikipedia.org/wiki/Josip_Broz_Tito,battle_929735,Operation Weiss,operation_article,side_b,"Partisan retreat with heavy losses, Chetnik defeat, Axis failure to achieve strategic goals",defeat,unknown,low
Johannes Frießner,https://en.wikipedia.org/wiki/Johannes_Frie%C3%9Fner,battle_1912999,Battle for Narva Bridgehead,battle_article,side_a,German withdrawal,unknown,unknown,low
Leonid Govorov,https://en.wikipedia.org/wiki/Leonid_Govorov,battle_1912999,Battle for Narva Bridgehead,battle_article,side_b,German withdrawal,unknown,unknown,low
Rodolfo Graziani,https://en.wikipedia.org/wiki/Rodolfo_Graziani,battle_31829992,Battle of Garfagnana,battle_article,side_b,Axis victory,victory,unknown,low
Carl Gustaf Emil Mannerheim,https://en.wikipedia.org/wiki/Carl_Gustaf_Emil_Mannerheim,battle_26626798,Battle of Tali–Ihantala,battle_article,side_a,Finnish victory,victory,unknown,low
Leonid Govorov,https://en.wikipedia.org/wiki/Leonid_Govorov,battle_26626798,Battle of Tali–Ihantala,battle_article,side_b,Finnish victory,victory,unknown,low
Hjalmar Siilasvuo,https://en.wikipedia.org/wiki/Hjalmar_Siilasvuo,battle_4002201,Battle of Tornio,battle_article,side_b,Finnish victory,victory,unknown,low
Leonid Govorov,https://en.wikipedia.org/wiki/Leonid_Govorov,battle_8242339,Battle of Vyborg Bay (1944),battle_article,side_a,Finnish defensive victory,victory,unknown,low
Dwight D. Eisenhower,https://en.wikipedia.org/wiki/Dwight_D._Eisenhower,battle_57998,Battle of the Bulge,battle_article,side_a,Victory,victory,unknown,low
Bernard Montgomery,https://en.wikipedia.org/wiki/Bernard_Montgomery,battle_57998,Battle of the Bulge,battle_article,side_a,Victory,victory,unknown,low
Omar Bradley,https://en.wikipedia.org/wiki/Omar_Bradley,battle_57998,Battle of the Bulge,battle_article,side_a,Victory,victory,unknown,low
Courtney Hodges,https://en.wikipedia.org/wiki/Courtney_Hodges,battle_57998,Battle of the Bulge,battle_article,side_a,Victory,victory,unknown,low
J. Lawton Collins,https://en.wikipedia.org/wiki/J._Lawton_Collins,battle_57998,Battle of the Bulge,battle_article,side_a,Victory,victory,unknown,low
Matthew Ridgway,https://en.wikipedia.org/wiki/Matthew_Ridgway,battle_57998,Battle of the Bulge,battle_article,side_a,Victory,victory,unknown,low
George S. Patton,https://en.wikipedia.org/wiki/George_S._Patton,battle_57998,Battle of the Bulge,battle_article,side_a,Victory,victory,unknown,low
Arthur Harris,https://en.wikipedia.org/wiki/Arthur_Harris,battle_57998,Battle of the Bulge,battle_article,side_a,Victory,victory,unknown,low
Gerd von Rundstedt,https://en.wikipedia.org/wiki/Gerd_von_Rundstedt,battle_57998,Battle of the Bulge,battle_article,side_b,Victory,victory,unknown,low
Walter Model,https://en.wikipedia.org/wiki/Walter_Model,battle_57998,Battle of the Bulge,battle_article,side_b,Victory,victory,unknown,low
Sepp Dietrich,https://en.wikipedia.org/wiki/Sepp_Dietrich,battle_57998,Battle of the Bulge,battle_article,side_b,Victory,victory,unknown,low
Fyodor Tolbukhin,https://en.wikipedia.org/wiki/Fyodor_Tolbukhin,battle_17229910,Belgrade offensive,operation_article,side_a,Victory,victory,unknown,low
Josip Broz Tito,https://en.wikipedia.org/wiki/Josip_Broz_Tito,battle_17229910,Belgrade offensive,operation_article,side_a,Victory,victory,unknown,low
Maximilian von Weichs,https://en.wikipedia.org/wiki/Maximilian_von_Weichs,battle_17229910,Belgrade offensive,operation_article,side_b,Victory,victory,unknown,low
Alexander Löhr,https://en.wikipedia.org/wiki/Alexander_L%C3%B6hr,battle_17229910,Belgrade offensive,operation_article,side_b,Victory,victory,unknown,low
Otto Wöhler,https://en.wikipedia.org/wiki/Otto_W%C3%B6hler,battle_21975983,First Battle of Târgu Frumos,battle_article,side_a,Axis victoryGlantzGlantz,unknown,unknown,low
Ivan Konev,https://en.wikipedia.org/wiki/Ivan_Konev,battle_21975983,First Battle of Târgu Frumos,battle_article,side_b,Axis victoryGlantzGlantz,unknown,unknown,low
Petre Dumitrescu,https://en.wikipedia.org/wiki/Petre_Dumitrescu,battle_21982576,First Jassy–Kishinev offensive,operation_article,side_a,Axis victoryGlantz,unknown,unknown,low
Otto Wöhler,https://en.wikipedia.org/wiki/Otto_W%C3%B6hler,battle_21982576,First Jassy–Kishinev offensive,operation_article,side_a,Axis victoryGlantz,unknown,unknown,low
Ivan Konev,https://en.wikipedia.org/wiki/Ivan_Konev,battle_21982576,First Jassy–Kishinev offensive,operation_article,side_b,Axis victoryGlantz,unknown,unknown,low
Rodion Malinovsky,https://en.wikipedia.org/wiki/Rodion_Malinovsky,battle_21982576,First Jassy–Kishinev offensive,operation_article,side_b,Axis victoryGlantz,unknown,unknown,low
Alan Cunningham,https://en.wikipedia.org/wiki/Alan_Cunningham,battle_16069987,Jewish insurgency in Mandatory Palestine,war_conflict_article,side_a,Victory,victory,unknown,low
Adolf Hitler,https://en.wikipedia.org/wiki/Adolf_Hitler,battle_1761990,Kamenets–Podolsky pocket,operation_article,side_a,Victory,victory,unknown,low
Erich von Manstein,https://en.wikipedia.org/wiki/Erich_von_Manstein,battle_1761990,Kamenets–Podolsky pocket,operation_article,side_a,Victory,victory,unknown,low
Walter Model,https://en.wikipedia.org/wiki/Walter_Model,battle_1761990,Kamenets–Podolsky pocket,operation_article,side_a,Victory,victory,unknown,low
Hans-Valentin Hube,https://en.wikipedia.org/wiki/Hans-Valentin_Hube,battle_1761990,Kamenets–Podolsky pocket,operation_article,side_a,Victory,victory,unknown,low
Erhard Raus,https://en.wikipedia.org/wiki/Erhard_Raus,battle_1761990,Kamenets–Podolsky pocket,operation_article,side_a,Victory,victory,unknown,low
Joseph Stalin,https://en.wikipedia.org/wiki/Joseph_Stalin,battle_1761990,Kamenets–Podolsky pocket,operation_article,side_b,Victory,victory,unknown,low
Georgy Zhukov,https://en.wikipedia.org/wiki/Georgy_Zhukov,battle_1761990,Kamenets–Podolsky pocket,operation_article,side_b,Victory,victory,unknown,low
Alexander Patch,https://en.wikipedia.org/wiki/Alexander_Patch,battle_938078,Operation Northwind (1944),operation_article,side_a,Allied defensive victory,victory,unknown,low
Jean de Lattre de Tassigny,https://en.wikipedia.org/wiki/Jean_de_Lattre_de_Tassigny,battle_938078,Operation Northwind (1944),operation_article,side_a,Allied defensive victory,victory,unknown,low
Johannes Blaskowitz,https://en.wikipedia.org/wiki/Johannes_Blaskowitz,battle_938078,Operation Northwind (1944),operation_article,side_b,Allied defensive victory,victory,unknown,low
Miklós Horthy,https://en.wikipedia.org/wiki/Mikl%C3%B3s_Horthy,battle_1729716,Operation Panzerfaust,operation_article,side_b,Overthrow of Regent Miklós Horthy Pro-Nazi Arrow Cross Party came to power,unknown,unknown,low
Lothar Rendulic,https://en.wikipedia.org/wiki/Lothar_Rendulic,battle_2178135,Operation Rösselsprung (1944),operation_article,side_a,German failure,unknown,unknown,low
Ferdinand Schörner,https://en.wikipedia.org/wiki/Ferdinand_Sch%C3%B6rner,battle_3535371,Second Battle of Târgu Frumos,battle_article,side_a,Axis victory,victory,unknown,low
Ivan Konev,https://en.wikipedia.org/wiki/Ivan_Konev,battle_3535371,Second Battle of Târgu Frumos,battle_article,side_b,Axis victory,victory,unknown,low
Joseph Stalin,https://en.wikipedia.org/wiki/Joseph_Stalin,battle_4215601,Second Jassy–Kishinev offensive,operation_article,side_a,Victory,victory,unknown,low
Semyon Timoshenko,https://en.wikipedia.org/wiki/Semyon_Timoshenko,battle_4215601,Second Jassy–Kishinev offensive,operation_article,side_a,Victory,victory,unknown,low
Fyodor Tolbukhin,https://en.wikipedia.org/wiki/Fyodor_Tolbukhin,battle_4215601,Second Jassy–Kishinev offensive,operation_article,side_a,Victory,victory,unknown,low
Ion Antonescu,https://en.wikipedia.org/wiki/Ion_Antonescu,battle_4215601,Second Jassy–Kishinev offensive,operation_article,side_b,Victory,victory,unknown,low
Petre Dumitrescu,https://en.wikipedia.org/wiki/Petre_Dumitrescu,battle_4215601,Second Jassy–Kishinev offensive,operation_article,side_b,Victory,victory,unknown,low
Adolf Hitler,https://en.wikipedia.org/wiki/Adolf_Hitler,battle_4215601,Second Jassy–Kishinev offensive,operation_article,side_b,Victory,victory,unknown,low
Otto Wöhler,https://en.wikipedia.org/wiki/Otto_W%C3%B6hler,battle_4215601,Second Jassy–Kishinev offensive,operation_article,side_b,Victory,victory,unknown,low
Carl Gustaf Emil Mannerheim,https://en.wikipedia.org/wiki/Carl_Gustaf_Emil_Mannerheim,battle_4838342,Vyborg–Petrozavodsk offensive,operation_article,side_a,Moscow Armistice,unknown,unknown,low
Leonid Govorov,https://en.wikipedia.org/wiki/Leonid_Govorov,battle_4838342,Vyborg–Petrozavodsk offensive,operation_article,side_b,Moscow Armistice,unknown,unknown,low
Kirill Meretskov,https://en.wikipedia.org/wiki/Kirill_Meretskov,battle_4838342,Vyborg–Petrozavodsk offensive,operation_article,side_b,Moscow Armistice,unknown,unknown,low
Walter Model,https://en.wikipedia.org/wiki/Walter_Model,battle_376841,Warsaw Uprising,war_conflict_article,side_b,Victory,victory,unknown,low
Masatane Kanda,https://en.wikipedia.org/wiki/Masatane_Kanda,battle_11742434,Battle of Slater's Knoll,battle_article,side_b,Australian victory,victory,unknown,low
Võ Nguyên Giáp,https://en.wikipedia.org/wiki/V%C3%B5_Nguy%C3%AAn_Gi%C3%A1p,battle_78591114,Battle of Thái Nguyên,battle_article,side_b,Japanese agreed to stay confined to their post The Viet Minh established their government in Thái Nguyên on August 28,unknown,unknown,low
Phạm Văn Đồng,https://en.wikipedia.org/wiki/Ph%E1%BA%A1m_V%C4%83n_%C4%90%E1%BB%93ng,battle_79532280,Civil conflicts in Vietnam (1945–1949),war_conflict_article,side_a,Victory,victory,unknown,low
Hisaichi Terauchi,https://en.wikipedia.org/wiki/Hisaichi_Terauchi,battle_79532280,Civil conflicts in Vietnam (1945–1949),war_conflict_article,side_c,Victory,victory,unknown,low
Bernard Montgomery,https://en.wikipedia.org/wiki/Bernard_Montgomery,battle_535273,Operation Plunder,operation_article,side_a,Allied victory,victory,unknown,low
