analytic_commander_id,display_name,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,rank_high_level_capped,score_high_level_capped,broad_page_contribution_share,battle_siege_page_contribution_share,rank_eligibility_filtered,exclude_from_headline_ranking,rank_role_weighted,score_role_weighted,rank_change_vs_hierarchical_trust_v2,dominant_role_class,share_direct_field_command,share_unclear_role,share_nominal_or_political,role_adjustment_factor,mean_role_confidence,confidence_adjusted_tier,confidence_category,rank_band_width_80,recommended_interpretation,best_rank_pass4_models,worst_rank_pass4_models,rank_range_pass4_models
acmd_a482ddc441aa,Masatane Kanda,1016,23.30001874414245,985,23.30001874414245,0.0,1.0,1010.0,False,950,17.96597873878698,-66,principal_field_commander,1.0,0.0,0.0,0.8499999999999999,0.6285714285714287,"Tier E, confidence-limited ranked commander",very_wide,328.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,950.0,1016.0,66.0
acmd_151fd3194800,Judas Maccabeus,1017,23.280637300843484,986,23.280637300843484,0.0,1.0,1011.0,False,948,18.05704430646673,-69,principal_field_commander,1.0,0.0,0.0,0.85,0.65,"Tier E, confidence-limited ranked commander",very_wide,264.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,948.0,1017.0,69.0
acmd_5d5d3659b79d,Gottfried Heinrich Graf zu Pappenheim,1018,23.1097282099344,987,23.1097282099344,0.0,1.0,1012.0,False,973,16.905510017664625,-45,principal_field_commander,0.9689706335711976,0.031029366428802434,0.0,0.8360367851070388,0.5,"Tier E, confidence-limited ranked commander",very_wide,261.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,973.0,1018.0,45.0
acmd_397bd9fc572d,Enrique Líster,1019,23.05454545454545,988,23.05454545454545,0.0,1.0,1013.0,False,1035,12.692042604148828,16,wing_or_corps_commander,1.0,0.0,0.0,0.619061280148645,0.5571428571428572,"Tier E, confidence-limited ranked commander",very_wide,258.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,988.0,1035.0,47.0
acmd_378125da169b,John Forbes,1020,22.58466729147141,989,22.58466729147141,0.04144,0.95856,1014.0,False,976,16.804351802149107,-44,principal_field_commander,0.9585603687202623,0.041439631279737654,0.0,0.8313521659241181,0.5800000000000001,"Tier E, confidence-limited ranked commander",very_wide,357.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,976.0,1020.0,44.0
acmd_bae8e4f42b1b,Viktor Dankl von Krasnik,1021,22.53268978444236,990,22.53268978444236,0.0,1.0,1015.0,False,1027,12.973605925240753,6,wing_or_corps_commander,1.0,0.0,0.0,0.6427179751862688,0.5833333333333334,"Tier E, confidence-limited ranked commander",very_wide,301.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,990.0,1027.0,37.0
acmd_24462b06e829,Gustav IV Adolf,1022,22.44903467666354,991,22.201047673602,0.406628,0.593372,1016.0,False,1037,12.48448939102297,15,principal_field_commander,0.5933723540394823,0.4066276459605177,0.0,0.667017559317767,0.335,"Tier D, page-type-sensitive performer",very_wide,268.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,991.0,1037.0,46.0
acmd_12b0aded183b,Martín Perfecto de Cos,1023,22.107179006560443,993,22.107179006560443,0.0,1.0,1017.0,False,977,16.657728354410366,-46,principal_field_commander,0.9759181558573282,0.024081844142671668,0.0,0.8391631701357977,0.5916666666666667,"Tier E, confidence-limited ranked commander",very_wide,126.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,977.0,1023.0,46.0
acmd_e11065e822a5,Christian the Younger of Brunswick,1024,21.985604498594185,995,21.985604498594185,0.0,1.0,1018.0,False,1004,14.969097804579341,-20,principal_field_commander,0.9697209342885447,0.03027906571145538,0.0,0.7671651273750899,0.55,"Tier E, confidence-limited ranked commander",very_wide,298.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,995.0,1024.0,29.0
acmd_7fc5317f69b9,Oda Nobutada,1025,21.79443298969072,997,21.79443298969072,0.0,1.0,1019.0,False,1039,12.329440837469255,14,wing_or_corps_commander,1.0,0.0,0.0,0.6298220311644132,0.5928571428571429,"Tier D, category-specific confidence tier",very_wide,172.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,997.0,1039.0,42.0
acmd_681cfce0f221,Djemal Pasha,1026,21.694001874414244,998,21.694001874414244,0.0,1.0,1020.0,False,996,15.509627479515975,-30,principal_field_commander,1.0,0.0,0.0,0.8068141589502075,0.5444444444444445,"Tier E, confidence-limited ranked commander",very_wide,184.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,996.0,1026.0,30.0
acmd_3b442d33ca23,Liu Yongfu,1027,21.56449859418932,999,21.56449859418932,0.0,1.0,1021.0,False,988,16.04049196196932,-39,principal_field_commander,0.9811413688966644,0.018858631103335525,0.0,0.841513616003499,0.5357142857142857,"Tier E, confidence-limited ranked commander",very_wide,300.7,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,988.0,1027.0,39.0
acmd_22aa1682168e,Nur Ahmad Jan Bughra,1028,21.50987816307404,1000,21.50987816307404,0.093374,0.906626,1022.0,False,999,15.395083258815731,-29,principal_field_commander,0.9032151393140315,0.0967848606859685,0.0,0.8064468126913141,0.55,"Tier E, confidence-limited ranked commander",very_wide,200.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,999.0,1028.0,29.0
acmd_9a756c7596a3,Paik Sun-yup,1029,21.36980318650421,1001,21.36980318650421,0.0,1.0,1023.0,False,1015,13.979299732843241,-14,principal_field_commander,1.0,0.0,0.0,0.7254066679162902,0.6071428571428571,"Tier E, confidence-limited ranked commander",very_wide,238.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1001.0,1029.0,28.0
acmd_bd873137b31f,Aslan Maskhadov,1030,21.360112464854733,1002,21.360112464854733,0.086973,0.913027,1024.0,False,1051,10.846067492706986,21,wing_or_corps_commander,0.8705877887889948,0.12941221121100518,0.0,0.5853279790499797,0.47000000000000003,"Tier E, confidence-limited ranked commander",very_wide,224.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1002.0,1051.0,49.0
acmd_c4b3fd72f7df,Leon Trotsky,1031,21.334170571696347,1003,21.334170571696347,0.191219,0.808781,1025.0,False,1032,12.794667102214843,1,principal_field_commander,0.697689110639295,0.302310889360705,0.0,0.7139600997876827,0.36,"Tier E, confidence-limited ranked commander",very_wide,239.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1003.0,1032.0,29.0
acmd_7f2852db7e98,Thomas Sumter,1032,21.2535145267104,1004,21.2535145267104,0.0,1.0,1026.0,False,979,16.484757204779754,-53,principal_field_commander,1.0,0.0,0.0,0.85,0.65,"Tier E, confidence-limited ranked commander",very_wide,339.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,979.0,1032.0,53.0
acmd_ffe247d81f31,Abdal-Latif Mirza,1033,21.21298969072165,1005,21.21298969072165,0.0,1.0,1027.0,False,980,16.45332512886598,-53,principal_field_commander,1.0,0.0,0.0,0.8500000000000001,0.65,"Tier D, category-specific confidence tier",very_wide,385.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,980.0,1033.0,53.0
acmd_053b43a5c809,Maria Theresa,1034,21.17465791940019,1065,0.0,1.0,0.0,,,1067,1.0190304123711342,33,nominal_or_political_leader,0.0,0.0,1.0,0.2,0.85,Excluded from headline confidence tier,very_wide,329.4,Exclude from headline ranking pending role evidence; confidence interval is diagnostic only.,1034.0,1067.0,33.0
acmd_82b2d2283a82,Maximilien Sébastien Foy,1035,21.123130271790064,1006,21.123130271790064,0.0,1.0,1028.0,False,995,15.720678757723537,-40,principal_field_commander,1.0,0.0,0.0,0.8200991883819798,0.6300000000000001,"Tier E, confidence-limited ranked commander",very_wide,326.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,995.0,1035.0,40.0
acmd_14fa2a79420f,Hans-Jürgen von Arnim,1036,20.852671040299903,1027,18.06588532802249,0.480185,0.519815,1029.0,False,1041,12.284429887311733,5,principal_field_commander,0.5981485670535419,0.4018514329464581,0.0,0.6691668551740938,0.5214285714285715,"Tier D, page-type-sensitive performer",very_wide,173.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1027.0,1041.0,14.0
acmd_b0676fc7cd70,Ludwig von Wohlgemuth,1037,20.6456419868791,1007,20.6456419868791,0.0,1.0,1030.0,False,1038,12.454443932722087,1,wing_or_corps_commander,1.0,0.0,0.0,0.6721427098830691,0.5900000000000001,"Tier E, confidence-limited ranked commander",very_wide,350.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1007.0,1038.0,31.0
acmd_4b0d04c6619e,Ronglu,1038,20.55049671977507,1008,20.55049671977507,0.055109,0.944891,1031.0,False,1045,11.800322843929461,7,wing_or_corps_commander,0.9448910717315037,0.05510892826849624,0.0,0.6525125869239495,0.52,"Tier E, confidence-limited ranked commander",very_wide,238.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1008.0,1045.0,37.0
acmd_930471025da5,Kurt von Tippelskirch,1039,20.02789128397376,1048,5.247874973320839,0.842783,0.157217,1032.0,False,1058,7.899479400912028,19,unclear_role,0.1572167358430731,0.7170098754824684,0.0,0.46131452697879854,0.42000000000000004,"Tier D, page-type-sensitive performer",very_wide,211.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1032.0,1058.0,26.0
acmd_c3190f6378e5,Gregorio Luperón,1040,19.943505154639173,1009,19.943505154639173,0.070135,0.929865,1033.0,False,1046,11.72634432584079,6,principal_field_commander,0.9008474707644983,0.09915252923550164,0.0,0.6777845566477938,0.47000000000000003,"Tier E, confidence-limited ranked commander",very_wide,322.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1009.0,1046.0,37.0
acmd_55a52ae29424,Franjo Jelačić,1041,19.83426429240862,1010,19.83426429240862,0.0,1.0,1034.0,False,1013,14.100575786730076,-28,principal_field_commander,1.0,0.0,0.0,0.7978260869565217,0.5642857142857143,"Tier E, confidence-limited ranked commander",very_wide,259.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1010.0,1041.0,31.0
acmd_1ceb9709d9f1,Louis of Nassau,1042,19.745285848172443,1011,19.745285848172443,0.0,1.0,1035.0,False,1003,15.070178063495783,-39,principal_field_commander,1.0,0.0,0.0,0.8500000000000001,0.5916666666666667,"Tier E, confidence-limited ranked commander",very_wide,187.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1003.0,1042.0,39.0
acmd_00ea81b7dad6,Josip Jelačić,1043,19.59090909090909,1013,19.59090909090909,0.0,1.0,1036.0,False,1028,12.935657688728332,-15,principal_field_commander,1.0,0.0,0.0,0.7336542128177966,0.6,"Tier E, confidence-limited ranked commander",very_wide,256.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1013.0,1043.0,30.0
acmd_ebe2dc28c98a,Julian Cesarini,1044,19.52151827553889,1014,19.52151827553889,0.0,1.0,1037.0,False,1048,11.461939930987384,4,wing_or_corps_commander,1.0,0.0,0.0,0.6631272025921318,0.5416666666666666,"Tier E, confidence-limited ranked commander",very_wide,287.7,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1014.0,1048.0,34.0
acmd_a684b0193c44,"Raymond VI, Count of Toulouse",1045,19.20701030927835,1016,19.20701030927835,0.0,1.0,1038.0,False,1010,14.65935047250859,-35,principal_field_commander,1.0,0.0,0.0,0.85,0.5916666666666667,"Tier D, category-specific confidence tier",very_wide,251.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1010.0,1045.0,35.0
acmd_b7f472b9d5bf,Franz von Hipper,1046,19.12243673851921,1017,19.12243673851921,0.0,1.0,1039.0,False,1007,14.831839995313961,-39,principal_field_commander,1.0,0.0,0.0,0.8500000000000001,0.65,"Tier E, confidence-limited ranked commander",very_wide,249.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1007.0,1046.0,39.0
acmd_80eb96d6cb91,Franz Schlik,1047,19.073102155576382,1018,19.073102155576382,0.0,1.0,1040.0,False,1025,13.07837186879223,-22,principal_field_commander,1.0,0.0,0.0,0.7597752400496661,0.6100000000000001,"Tier E, confidence-limited ranked commander",very_wide,259.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1018.0,1047.0,29.0
acmd_4bd385f1909a,Abdullah Bughra,1048,18.96298031865042,1019,18.96298031865042,0.093374,0.906626,1041.0,False,1020,13.434847438499041,-28,principal_field_commander,0.8934447827125828,0.10655521728741735,0.0,0.8020501522206621,0.5333333333333333,"Tier E, confidence-limited ranked commander",very_wide,175.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1019.0,1048.0,29.0
acmd_7f47e9c97f58,Friedrich Freiherr von Hotze,1049,18.903955014058106,1020,18.903955014058106,0.0,1.0,1042.0,False,1021,13.218251069890918,-28,principal_field_commander,1.0,0.0,0.0,0.7805380936040865,0.5833333333333334,"Tier E, confidence-limited ranked commander",very_wide,254.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1020.0,1049.0,29.0
acmd_39351d4e70d6,Ferenc Ottinger,1050,18.39818181818182,1023,18.39818181818182,0.0,1.0,1043.0,False,1024,13.079562524883553,-26,principal_field_commander,1.0,0.0,0.0,0.7862665858243715,0.6166666666666667,"Tier E, confidence-limited ranked commander",very_wide,223.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1023.0,1050.0,27.0
acmd_bf595d5d0daf,Walter Weiß,1051,18.343955014058107,1049,4.92452644329897,0.838927,0.161073,1044.0,False,1057,8.097973762173469,6,unclear_role,0.16107349665364643,0.5467022922939881,0.0,0.5118282878137566,0.45,"Tier D, page-type-sensitive performer",very_wide,172.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1044.0,1057.0,13.0
acmd_8eaa9aef123b,Henri Dentz,1052,18.279090909090908,1025,18.279090909090908,0.0,1.0,1045.0,False,1014,14.011249594155842,-38,principal_field_commander,1.0,0.0,0.0,0.8499999999999999,0.6071428571428571,"Tier E, confidence-limited ranked commander",very_wide,157.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1014.0,1052.0,38.0
acmd_126f84e4be5b,Antonio Luna,1053,18.203580131209,1026,18.203580131209,0.0,1.0,1046.0,False,1017,13.546101170006995,-36,principal_field_commander,0.9743847060008289,0.025615293999170938,0.0,0.838473117700373,0.55,"Tier E, confidence-limited ranked commander",wide,83.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1017.0,1053.0,36.0
acmd_a9a2f6dd619d,William I of Württemberg,1054,17.770140581068418,1028,17.770140581068418,0.0,1.0,1047.0,False,1029,12.916781012435482,-25,principal_field_commander,1.0,0.0,0.0,0.8114022636552669,0.5833333333333334,"Tier E, confidence-limited ranked commander",very_wide,281.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1028.0,1054.0,26.0
acmd_85f1f2930ae6,Christian V of Denmark,1055,17.745473289596998,1029,17.745473289596998,0.007534,0.992466,1048.0,False,1023,13.194702286717463,-32,principal_field_commander,0.9680040138730466,0.024647511362608364,0.0,0.8378063486721745,0.5499999999999999,"Tier E, confidence-limited ranked commander",very_wide,158.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1023.0,1055.0,32.0
acmd_bc7fe757f8ba,Anton Lipthay de Kisfalud,1056,17.28208059981256,1031,17.28208059981256,0.0,1.0,1049.0,False,1043,11.961788662790376,-13,principal_field_commander,1.0,0.0,0.0,0.7669249882042151,0.6100000000000001,"Tier E, confidence-limited ranked commander",very_wide,222.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1031.0,1056.0,25.0
acmd_78e6ab578801,"Luis Fermín de Carvajal, Conde de la Unión",1057,17.068884723523897,1032,17.068884723523897,0.04144,0.95856,1050.0,False,1036,12.534724618249436,-21,principal_field_commander,0.9585603687202623,0.041439631279737654,0.0,0.8313521659241181,0.5333333333333333,"Tier E, confidence-limited ranked commander",very_wide,133.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1032.0,1057.0,25.0
acmd_ad92e65e0ee4,Gusztáv Jány,1058,16.872989690721653,1066,0.0,1.0,0.0,1051.0,False,1059,6.966966741104254,1,unclear_role,0.08805641321197484,0.7699397290248216,0.0,0.48222654327434983,0.425,"Tier D, page-type-sensitive performer",very_wide,120.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1051.0,1066.0,15.0
acmd_02dcced6e05c,Aylmer Hunter-Weston,1059,16.574657919400188,1033,16.574657919400188,0.0,1.0,1052.0,False,1031,12.855719048734768,-28,principal_field_commander,1.0,0.0,0.0,0.8499999999999999,0.65,"Tier E, confidence-limited ranked commander",very_wide,305.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1031.0,1059.0,28.0
acmd_850f7e29613d,John Murphy,1060,15.796757263355198,1035,15.796757263355198,0.0,1.0,1053.0,False,1050,10.924306916130863,-10,principal_field_commander,0.9733256863580345,0.02667431364196547,0.0,0.7770266991080514,0.56,"Tier E, confidence-limited ranked commander",very_wide,155.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,1035.0,1060.0,25.0
